record_id,location_id,source_id,time_of_record,visit_count,time_in_queue,assigned_employee_id
45029,KiRu29543,KiRu29543224,"2022-11-15 16:03:00",1,0,38
45030,KiRu26200,KiRu26200224,"2022-11-15 16:04:00",8,110,28
45031,KiRu29331,KiRu29331224,"2022-11-15 16:08:00",6,18,30
45032,AkHa00013,AkHa00013224,"2022-11-15 16:12:00",1,26,7
45033,SoRu37766,SoRu37766224,"2022-11-15 16:17:00",5,67,1
45034,AmRu13693,AmRu13693224,"2022-11-15 16:20:00",1,0,30
45035,KiRu25944,KiRu25944224,"2022-11-15 16:22:00",1,0,42
45036,KiRu28182,KiRu28182224,"2022-11-15 16:26:00",1,0,10
45037,AkRu02657,AkRu02657224,"2022-11-15 16:32:00",1,0,8
45038,AkLu02127,AkLu02127224,"2022-11-15 16:44:00",1,0,3
45039,AmPw12301,AmPw12301224,"2022-11-15 16:45:00",1,0,30
45040,KiRu29192,KiRu29192224,"2022-11-15 16:54:00",1,0,4
45041,SoRu35956,SoRu35956224,"2022-11-15 16:57:00",1,28,32
45042,AmRu12848,AmRu12848224,"2022-11-15 16:59:00",1,0,32
45043,AkKi00911,AkKi00911224,"2022-11-15 18:08:00",5,58,32
45044,AmRu14368,AmRu14368224,"2022-11-15 18:22:00",7,105,40
45045,HaRu20126,HaRu20126224,"2022-11-16 06:10:00",3,210,16
45046,KiRu28513,KiRu28513224,"2022-11-16 06:15:00",6,197,42
45047,KiZu31399,KiZu31399224,"2022-11-16 06:35:00",2,25,16
45048,KiZu31023,KiZu31023224,"2022-11-16 06:44:00",2,108,14
45049,AmRu14368,AmRu14368224,"2022-11-16 06:55:00",8,92,40
45050,SoRu39080,SoRu39080224,"2022-11-16 07:10:00",3,81,36
45051,AmAs10454,AmAs10454224,"2022-11-16 07:25:00",2,51,10
45052,AkKi01526,AkKi01526224,"2022-11-16 09:02:00",1,0,8
45053,SoRu37766,SoRu37766224,"2022-11-16 09:07:00",6,114,1
45054,KiIs23798,KiIs23798224,"2022-11-16 09:08:00",1,0,34
45055,HaRu20545,HaRu20545224,"2022-11-16 09:19:00",8,141,48
45056,AmAm09977,AmAm09977224,"2022-11-16 09:22:00",1,0,5
45057,AmRu13707,AmRu13707224,"2022-11-16 09:23:00",1,0,36
45058,AkRu04497,AkRu04497224,"2022-11-16 09:25:00",1,237,42
45059,SoRu38129,SoRu38129224,"2022-11-16 09:25:00",1,19,5
45060,SoCh32101,SoCh32101224,"2022-11-16 09:34:00",1,0,10
45061,AmRu13305,AmRu13305224,"2022-11-16 09:34:00",1,0,38
45062,HaDe16384,HaDe16384224,"2022-11-16 09:49:00",1,0,42
45063,KiRu28637,KiRu28637224,"2022-11-16 09:55:00",1,88,32
45064,HaZa21835,HaZa21835224,"2022-11-16 09:59:00",1,0,10
45065,SoRu35447,SoRu35447224,"2022-11-16 10:02:00",1,0,42
45066,SoBa31829,SoBa31829224,"2022-11-16 10:10:00",1,0,5
45067,KiZu30804,KiZu30804224,"2022-11-16 10:12:00",7,225,0
45068,KiRu25648,KiRu25648224,"2022-11-16 10:14:00",1,0,24
45069,AkRu04072,AkRu04072224,"2022-11-16 10:22:00",1,240,1
45070,KiRu29124,KiRu29124224,"2022-11-16 10:24:00",1,0,34
45071,KiRu29331,KiRu29331224,"2022-11-16 10:26:00",7,41,30
45072,SoRu35449,SoRu35449224,"2022-11-16 10:51:00",1,6,44
45073,AmRu13833,AmRu13833224,"2022-11-16 11:12:00",1,0,34
45074,SoRu38635,SoRu38635224,"2022-11-16 11:22:00",1,25,30
45075,KiRu27251,KiRu27251224,"2022-11-16 11:30:00",3,92,30
45076,KiHa23125,KiHa23125224,"2022-11-16 11:32:00",1,0,42
45077,KiRu29184,KiRu29184224,"2022-11-16 11:32:00",1,24,48
45078,AkRu03129,AkRu03129224,"2022-11-16 12:09:00",1,7,4
45079,KiRu29162,KiRu29162224,"2022-11-16 12:11:00",1,75,30
45080,AmPw12634,AmPw12634224,"2022-11-16 12:17:00",1,25,42
45081,KiRu27011,KiRu27011224,"2022-11-16 12:22:00",1,0,30
45082,SoMa33894,SoMa33894224,"2022-11-16 12:28:00",1,0,48
45083,AkRu05702,AkRu05702224,"2022-11-16 12:29:00",3,138,8
45084,HaRu18537,HaRu18537224,"2022-11-16 12:36:00",1,0,28
45085,HaZa21851,HaZa21851224,"2022-11-16 12:39:00",1,0,18
45086,KiHa23451,KiHa23451224,"2022-11-16 12:48:00",1,0,5
45087,AkRu08584,AkRu08584224,"2022-11-16 12:56:00",2,172,48
45088,SoMa34225,SoMa34225224,"2022-11-16 12:59:00",1,0,46
45089,HaRu18569,HaRu18569224,"2022-11-16 13:04:00",7,126,10
45090,AkRu06591,AkRu06591224,"2022-11-16 13:04:00",7,45,5
45091,AmRu13710,AmRu13710224,"2022-11-16 13:08:00",1,0,2
45092,AkRu08283,AkRu08283224,"2022-11-16 13:13:00",1,0,48
45093,AkRu05868,AkRu05868224,"2022-11-16 13:28:00",1,0,6
45094,KiZu31177,KiZu31177224,"2022-11-16 13:29:00",1,0,46
45095,KiRu28051,KiRu28051224,"2022-11-16 13:39:00",1,240,0
45096,AkHa00104,AkHa00104224,"2022-11-16 13:41:00",1,0,30
45097,KiRu29112,KiRu29112224,"2022-11-16 13:45:00",2,209,36
45098,KiRu26540,KiRu26540224,"2022-11-16 13:45:00",2,102,2
45099,AmRu12793,AmRu12793224,"2022-11-16 13:46:00",1,0,1
45100,SoKo33400,SoKo33400224,"2022-11-16 13:59:00",1,0,1
45101,AkLu01836,AkLu01836224,"2022-11-16 14:05:00",1,0,0
45102,AmRu15779,AmRu15779224,"2022-11-16 14:09:00",1,99,34
45103,SoIl32947,SoIl32947224,"2022-11-16 14:18:00",1,0,34
45104,SoRu36387,SoRu36387224,"2022-11-16 14:24:00",1,20,48
45105,AkRu07929,AkRu07929224,"2022-11-16 14:38:00",1,0,26
45106,HaDj16874,HaDj16874224,"2022-11-16 14:46:00",1,0,16
45107,AmAb09245,AmAb09245224,"2022-11-16 14:47:00",1,11,12
45108,SoMa34394,SoMa34394224,"2022-11-16 14:59:00",1,0,38
45109,AkRu08650,AkRu08650224,"2022-11-16 15:19:00",1,0,28
45110,HaRu18022,HaRu18022224,"2022-11-16 15:31:00",1,0,38
45111,AmRu14812,AmRu14812224,"2022-11-16 15:34:00",1,0,1
45112,HaRu17200,HaRu17200224,"2022-11-16 15:34:00",1,0,5
45113,HaSe21066,HaSe21066224,"2022-11-16 15:39:00",1,0,24
45114,KiRu25461,KiRu25461224,"2022-11-16 15:50:00",6,157,12
45115,AmRu15260,AmRu15260224,"2022-11-16 16:01:00",1,0,16
45116,AkHa00188,AkHa00188224,"2022-11-16 16:12:00",1,22,4
45117,SoRu37058,SoRu37058224,"2022-11-16 16:15:00",1,14,46
45118,SoRu37966,SoRu37966224,"2022-11-16 16:24:00",1,5,0
45119,SoCh32027,SoCh32027224,"2022-11-16 16:32:00",1,0,26
45120,KiRu29753,KiRu29753224,"2022-11-16 16:38:00",1,0,40
45121,SoRu37037,SoRu37037224,"2022-11-16 16:48:00",1,0,48
45122,KiHa22948,KiHa22948224,"2022-11-16 16:48:00",1,0,5
45123,AmPw12277,AmPw12277224,"2022-11-16 16:52:00",1,23,18
45124,SoRu35788,SoRu35788224,"2022-11-16 17:01:00",2,179,34
45125,KiRu26760,KiRu26760224,"2022-11-16 17:13:00",8,56,2
45126,AkRu04412,AkRu04412224,"2022-11-16 17:57:00",7,251,12
45127,KiZu31340,KiZu31340224,"2022-11-16 18:15:00",6,100,48
45128,AkKi00911,AkKi00911224,"2022-11-16 18:23:00",6,23,32
45129,SoRu38595,SoRu38595224,"2022-11-16 18:33:00",6,198,8
45130,KiRu29418,KiRu29418224,"2022-11-16 18:49:00",3,155,32
45131,SoRu37766,SoRu37766224,"2022-11-17 06:00:00",7,71,1
45132,AkRu04072,AkRu04072224,"2022-11-17 07:56:00",2,231,1
45133,AkRu06591,AkRu06591224,"2022-11-17 08:33:00",8,33,5
45134,SoRu38595,SoRu38595224,"2022-11-17 08:37:00",7,126,8
45135,AkKi00911,AkKi00911224,"2022-11-17 08:59:00",7,39,32
45136,SoRu36444,SoRu36444224,"2022-11-17 09:04:00",1,6,3
45137,AmAm09816,AmAm09816224,"2022-11-17 09:06:00",1,0,5
45138,AmAm09973,AmAm09973224,"2022-11-17 09:06:00",1,0,48
45139,KiHa23288,KiHa23288224,"2022-11-17 09:08:00",1,0,40
45140,AkRu04497,AkRu04497224,"2022-11-17 09:32:00",2,138,42
45141,KiIs23611,KiIs23611224,"2022-11-17 09:33:00",1,0,2
45142,HaSe21343,HaSe21343224,"2022-11-17 09:47:00",1,30,30
45143,HaRu19687,HaRu19687224,"2022-11-17 09:50:00",1,0,36
45144,AkRu04412,AkRu04412224,"2022-11-17 09:50:00",8,126,12
45145,KiMr24695,KiMr24695224,"2022-11-17 10:29:00",1,0,30
45146,KiRu25514,KiRu25514224,"2022-11-17 10:31:00",1,0,1
45147,SoRu35922,SoRu35922224,"2022-11-17 10:41:00",1,0,34
45148,KiIs23668,KiIs23668224,"2022-11-17 10:51:00",1,0,16
45149,AmRu15779,AmRu15779224,"2022-11-17 10:53:00",2,41,34
45150,KiZu31399,KiZu31399224,"2022-11-17 11:04:00",3,42,16
45151,KiRu27329,KiRu27329224,"2022-11-17 11:18:00",1,0,1
45152,KiAm22393,KiAm22393224,"2022-11-17 11:20:00",1,0,24
45153,AkRu04251,AkRu04251224,"2022-11-17 11:22:00",1,0,36
45154,AkRu03832,AkRu03832224,"2022-11-17 11:46:00",1,0,8
45155,HaRu18168,HaRu18168224,"2022-11-17 12:04:00",1,0,1
45156,AkRu04270,AkRu04270224,"2022-11-17 12:17:00",1,0,40
45157,HaRu19761,HaRu19761224,"2022-11-17 12:18:00",1,0,6
45158,HaRu19403,HaRu19403224,"2022-11-17 12:22:00",1,0,48
45159,AkRu03219,AkRu03219224,"2022-11-17 12:27:00",1,23,32
45160,AmRu15620,AmRu15620224,"2022-11-17 12:30:00",1,0,38
45161,SoRu35983,SoRu35983224,"2022-11-17 12:34:00",1,0,0
45162,KiRu29112,KiRu29112224,"2022-11-17 12:34:00",3,145,36
45163,AkLu02220,AkLu02220224,"2022-11-17 12:39:00",1,0,4
45164,AkRu05702,AkRu05702224,"2022-11-17 12:53:00",4,227,8
45165,HaRu17101,HaRu17101224,"2022-11-17 12:59:00",1,0,16
45166,SoRu38245,SoRu38245224,"2022-11-17 13:00:00",1,105,26
45167,KiRu27764,KiRu27764224,"2022-11-17 13:02:00",1,0,26
45168,AmAs10454,AmAs10454224,"2022-11-17 13:05:00",3,43,10
45169,AkKi00933,AkKi00933224,"2022-11-17 13:07:00",1,200,1
45170,SoRu35788,SoRu35788224,"2022-11-17 13:08:00",3,125,34
45171,HaRu20126,HaRu20126224,"2022-11-17 13:13:00",4,244,16
45172,KiRu28051,KiRu28051224,"2022-11-17 13:17:00",2,147,0
45173,HaRu18569,HaRu18569224,"2022-11-17 13:20:00",8,186,10
45174,KiRu29331,KiRu29331224,"2022-11-17 13:25:00",8,40,30
45175,AmAs10357,AmAs10357224,"2022-11-17 13:26:00",1,0,34
45176,SoKo33305,SoKo33305224,"2022-11-17 13:31:00",1,0,12
45177,AmRu15770,AmRu15770224,"2022-11-17 13:45:00",1,0,16
45178,SoBa31624,SoBa31624224,"2022-11-17 13:48:00",1,0,30
45179,KiZu30804,KiZu30804224,"2022-11-17 14:04:00",8,177,0
45180,HaZa21643,HaZa21643224,"2022-11-17 14:09:00",1,0,5
45181,HaDe16490,HaDe16490224,"2022-11-17 14:09:00",1,0,1
45182,KiAm22010,KiAm22010224,"2022-11-17 14:15:00",1,0,36
45183,AkRu08077,AkRu08077224,"2022-11-17 14:19:00",1,124,24
45184,AkRu08192,AkRu08192224,"2022-11-17 14:29:00",1,0,12
45185,KiZu31340,KiZu31340224,"2022-11-17 14:35:00",7,230,48
45186,KiMr24759,KiMr24759224,"2022-11-17 14:40:00",1,0,14
45187,AkRu03800,AkRu03800224,"2022-11-17 14:43:00",1,0,0
45188,SoRu36879,SoRu36879224,"2022-11-17 14:53:00",1,0,10
45189,AmRu14502,AmRu14502224,"2022-11-17 15:04:00",1,0,18
45190,AkLu02266,AkLu02266224,"2022-11-17 15:11:00",1,0,42
45191,AmAs10134,AmAs10134224,"2022-11-17 15:12:00",1,30,4
45192,AkRu04619,AkRu04619224,"2022-11-17 15:14:00",1,0,1
45193,SoRu39080,SoRu39080224,"2022-11-17 15:19:00",4,113,36
45194,KiRu28063,KiRu28063224,"2022-11-17 15:27:00",1,0,5
45195,AmDa11540,AmDa11540224,"2022-11-17 15:34:00",1,0,30
45196,AkRu07751,AkRu07751224,"2022-11-17 15:40:00",1,21,2
45197,KiIs23628,KiIs23628224,"2022-11-17 15:42:00",1,0,36
45198,KiRu27174,KiRu27174224,"2022-11-17 15:58:00",1,0,32
45199,KiRu29162,KiRu29162224,"2022-11-17 16:02:00",2,30,30
45200,AmDa11534,AmDa11534224,"2022-11-17 16:09:00",1,0,1
45201,KiRu26540,KiRu26540224,"2022-11-17 16:15:00",3,119,2
45202,SoRu34677,SoRu34677224,"2022-11-17 16:15:00",1,26,26
45203,AmRu15476,AmRu15476224,"2022-11-17 16:18:00",1,0,10
45204,KiRu27251,KiRu27251224,"2022-11-17 16:19:00",4,120,30
45205,KiRu25461,KiRu25461224,"2022-11-17 16:27:00",7,265,12
45206,KiRu26822,KiRu26822224,"2022-11-17 16:41:00",1,21,8
45207,SoCh32211,SoCh32211224,"2022-11-17 16:41:00",1,0,4
45208,KiMr24739,KiMr24739224,"2022-11-17 16:51:00",1,0,48
45209,AmAb09032,AmAb09032224,"2022-11-17 16:56:00",1,30,22
45210,KiRu29418,KiRu29418224,"2022-11-17 17:18:00",4,191,32
45211,KiZu31023,KiZu31023224,"2022-11-17 17:21:00",3,144,14
45212,AkRu08584,AkRu08584224,"2022-11-17 17:48:00",3,254,48
45213,KiRu28513,KiRu28513224,"2022-11-17 17:59:00",7,220,42
45214,KiRu28637,KiRu28637224,"2022-11-17 18:32:00",2,59,32
45215,AkKi00933,AkKi00933224,"2022-11-18 06:19:00",2,156,1
45216,AkKi00911,AkKi00911224,"2022-11-18 08:02:00",8,71,32
45217,AkRu04072,AkRu04072224,"2022-11-18 08:11:00",3,263,1
45218,AmRu13804,AmRu13804224,"2022-11-18 09:10:00",1,0,10
45219,AkRu07079,AkRu07079224,"2022-11-18 09:17:00",1,0,1
45220,HaRu20070,HaRu20070224,"2022-11-18 09:28:00",1,0,28
45221,KiRu25461,KiRu25461224,"2022-11-18 09:34:00",8,187,12
45222,KiRu30130,KiRu30130224,"2022-11-18 09:44:00",1,0,36
45223,KiZu31023,KiZu31023224,"2022-11-18 09:44:00",4,213,14
45224,AkRu04524,AkRu04524224,"2022-11-18 09:52:00",1,0,42
45225,AmRu15085,AmRu15085224,"2022-11-18 09:56:00",1,0,14
45226,HaRu20126,HaRu20126224,"2022-11-18 09:58:00",5,219,16
45227,AmBe10994,AmBe10994224,"2022-11-18 10:08:00",1,30,1
45228,AmAb09127,AmAb09127224,"2022-11-18 10:12:00",1,0,4
45229,KiRu28637,KiRu28637224,"2022-11-18 10:34:00",3,121,32
45230,KiAm22578,KiAm22578224,"2022-11-18 10:37:00",1,0,1
45231,AmAs10398,AmAs10398224,"2022-11-18 10:37:00",1,0,6
45232,AmAs10454,AmAs10454224,"2022-11-18 10:41:00",4,54,10
45233,AkRu03347,AkRu03347224,"2022-11-18 10:43:00",1,167,30
45234,HaDe16393,HaDe16393224,"2022-11-18 10:50:00",1,0,46
45235,KiRu29276,KiRu29276224,"2022-11-18 11:08:00",1,0,5
45236,KiZu31108,KiZu31108224,"2022-11-18 11:10:00",1,0,10
45237,AmRu15779,AmRu15779224,"2022-11-18 11:14:00",3,53,34
45238,AmRu13671,AmRu13671224,"2022-11-18 11:19:00",1,0,48
45239,HaZa21741,HaZa21741224,"2022-11-18 11:25:00",1,0,36
45240,AkRu04497,AkRu04497224,"2022-11-18 11:26:00",3,210,42
45241,AkRu06470,AkRu06470224,"2022-11-18 11:27:00",1,30,34
45242,AmRu15494,AmRu15494224,"2022-11-18 11:34:00",1,133,2
45243,HaDe16363,HaDe16363224,"2022-11-18 11:55:00",1,0,12
45244,SoRu39331,SoRu39331224,"2022-11-18 12:00:00",1,18,16
45245,SoRu35735,SoRu35735224,"2022-11-18 12:00:00",1,0,3
45246,AkRu05702,AkRu05702224,"2022-11-18 12:05:00",5,218,8
45247,KiAm22626,KiAm22626224,"2022-11-18 12:08:00",1,0,30
45248,AkRu06432,AkRu06432224,"2022-11-18 12:14:00",1,0,42
45249,KiRu27116,KiRu27116224,"2022-11-18 12:36:00",1,0,6
45250,SoRu38245,SoRu38245224,"2022-11-18 12:39:00",2,90,26
45251,HaRu18455,HaRu18455224,"2022-11-18 12:40:00",1,0,46
45252,HaRu20839,HaRu20839224,"2022-11-18 12:53:00",1,0,12
45253,KiRu29162,KiRu29162224,"2022-11-18 12:59:00",3,104,30
45254,AkRu05909,AkRu05909224,"2022-11-18 13:02:00",1,0,46
45255,KiRu28443,KiRu28443224,"2022-11-18 13:03:00",1,0,32
45256,AkRu03197,AkRu03197224,"2022-11-18 13:09:00",1,0,10
45257,HaRu20864,HaRu20864224,"2022-11-18 13:10:00",1,0,32
45258,KiRu27297,KiRu27297224,"2022-11-18 13:18:00",1,0,8
45259,KiRu25920,KiRu25920224,"2022-11-18 13:23:00",1,0,18
45260,AmRu15289,AmRu15289224,"2022-11-18 13:32:00",1,28,5
45261,AmAb09095,AmAb09095224,"2022-11-18 13:33:00",1,0,24
45262,SoCh31907,SoCh31907224,"2022-11-18 13:34:00",1,0,40
45263,KiZu31340,KiZu31340224,"2022-11-18 13:38:00",8,166,48
45264,AmRu12862,AmRu12862224,"2022-11-18 13:45:00",1,0,10
45265,KiRu29418,KiRu29418224,"2022-11-18 14:01:00",5,227,32
45266,KiRu26712,KiRu26712224,"2022-11-18 14:07:00",1,23,5
45267,AkKi01168,AkKi01168224,"2022-11-18 14:15:00",1,0,36
45268,KiHa23457,KiHa23457224,"2022-11-18 14:21:00",1,0,36
45269,KiRu28051,KiRu28051224,"2022-11-18 14:25:00",3,205,0
45270,SoKo33500,SoKo33500224,"2022-11-18 14:34:00",1,0,38
45271,AkRu08717,AkRu08717224,"2022-11-18 14:34:00",1,19,46
45272,SoRu39560,SoRu39560224,"2022-11-18 14:36:00",1,0,1
45273,AmAb09048,AmAb09048224,"2022-11-18 14:38:00",1,0,12
45274,AkHa00027,AkHa00027224,"2022-11-18 14:40:00",1,0,34
45275,KiRu25849,KiRu25849224,"2022-11-18 14:42:00",1,13,4
45276,SoRu37766,SoRu37766224,"2022-11-18 14:45:00",8,61,1
45277,SoRu39532,SoRu39532224,"2022-11-18 14:46:00",1,0,5
45278,KiRu25950,KiRu25950224,"2022-11-18 14:48:00",1,104,10
45279,AmDa11598,AmDa11598224,"2022-11-18 14:48:00",1,0,24
45280,KiZu31399,KiZu31399224,"2022-11-18 14:50:00",4,36,16
45281,KiRu28513,KiRu28513224,"2022-11-18 14:53:00",8,140,42
45282,AmAb09188,AmAb09188224,"2022-11-18 15:00:00",1,0,34
45283,SoMa33608,SoMa33608224,"2022-11-18 15:01:00",1,0,48
45284,AmRu14642,AmRu14642224,"2022-11-18 15:07:00",1,0,16
45285,AkRu08584,AkRu08584224,"2022-11-18 15:15:00",4,109,48
45286,AkRu02654,AkRu02654224,"2022-11-18 15:35:00",1,0,1
45287,AkKi01361,AkKi01361224,"2022-11-18 15:49:00",1,0,1
45288,SoRu38595,SoRu38595224,"2022-11-18 15:52:00",8,340,8
45289,SoRu37322,SoRu37322224,"2022-11-18 15:59:00",1,0,8
45290,SoRu39080,SoRu39080224,"2022-11-18 16:01:00",5,135,36
45291,SoRu35720,SoRu35720224,"2022-11-18 16:02:00",1,19,26
45292,AkRu08077,AkRu08077224,"2022-11-18 16:13:00",2,89,24
45293,KiRu25779,KiRu25779224,"2022-11-18 16:20:00",1,19,36
45294,AmRu15423,AmRu15423224,"2022-11-18 16:34:00",1,0,48
45295,SoRu38197,SoRu38197224,"2022-11-18 16:39:00",1,28,12
45296,KiRu27251,KiRu27251224,"2022-11-18 16:49:00",5,227,30
45297,AmRu14304,AmRu14304224,"2022-11-18 16:52:00",1,29,4
45298,SoMa34011,SoMa34011224,"2022-11-18 16:55:00",1,0,28
45299,AmRu14461,AmRu14461224,"2022-11-18 16:57:00",1,0,5
45300,KiRu26540,KiRu26540224,"2022-11-18 17:02:00",4,262,2
45301,KiRu29112,KiRu29112224,"2022-11-18 18:15:00",4,241,36
45302,SoRu35788,SoRu35788224,"2022-11-18 18:32:00",4,174,34
45303,KiZu31399,KiZu31399224,"2022-11-19 06:46:00",5,85,16
45304,AkRu08077,AkRu08077224,"2022-11-19 06:57:00",3,158,24
45305,SoRu39080,SoRu39080224,"2022-11-19 08:11:00",6,161,36
45306,KiRu29112,KiRu29112224,"2022-11-19 08:33:00",5,480,36
45307,AkRu05702,AkRu05702224,"2022-11-19 09:47:00",6,508,8
45308,AkKi00933,AkKi00933224,"2022-11-19 10:39:00",3,275,1
45309,KiZu31023,KiZu31023224,"2022-11-19 10:41:00",5,162,14
45310,KiRu26540,KiRu26540224,"2022-11-19 10:59:00",5,528,2
45311,KiRu29162,KiRu29162224,"2022-11-19 11:31:00",4,115,30
45312,KiRu29418,KiRu29418224,"2022-11-19 12:22:00",6,348,32
45313,KiRu28051,KiRu28051224,"2022-11-19 12:46:00",4,207,0
45314,AkRu03347,AkRu03347224,"2022-11-19 12:48:00",2,330,30
45315,AkRu04072,AkRu04072224,"2022-11-19 13:14:00",4,429,1
45316,AmRu15494,AmRu15494224,"2022-11-19 13:37:00",2,111,2
45317,HaRu20126,HaRu20126224,"2022-11-19 14:22:00",6,538,16
45318,KiRu27251,KiRu27251224,"2022-11-19 14:40:00",6,173,30
45319,AmAs10454,AmAs10454224,"2022-11-19 15:01:00",5,57,10
45320,AkRu08584,AkRu08584224,"2022-11-19 15:46:00",5,481,48
45321,KiRu28637,KiRu28637224,"2022-11-19 16:46:00",4,177,32
45322,SoRu38245,SoRu38245224,"2022-11-19 17:14:00",3,128,26
45323,AmRu15779,AmRu15779224,"2022-11-19 17:47:00",4,200,34
45324,SoRu35788,SoRu35788224,"2022-11-19 18:17:00",5,471,34
45325,KiRu25950,KiRu25950224,"2022-11-19 18:23:00",2,170,10
45326,AkRu04497,AkRu04497224,"2022-11-19 18:52:00",4,508,42
45327,SoRu38245,SoRu38245224,"2022-11-20 06:33:00",4,29,26
45328,SoRu39080,SoRu39080224,"2022-11-20 06:52:00",7,75,36
45329,AmRu15779,AmRu15779224,"2022-11-20 07:17:00",5,70,34
45330,KiRu28051,KiRu28051224,"2022-11-20 07:27:00",5,140,0
45331,KiRu29112,KiRu29112224,"2022-11-20 08:08:00",6,74,36
45332,AkRu04497,AkRu04497224,"2022-11-20 08:16:00",5,174,42
45333,AkRu04072,AkRu04072224,"2022-11-20 08:25:00",5,158,1
45334,AkRu08584,AkRu08584224,"2022-11-20 08:37:00",6,62,48
45335,HaRu20126,HaRu20126224,"2022-11-20 08:42:00",7,162,16
45336,KiRu29162,KiRu29162224,"2022-11-20 09:05:00",5,34,30
45337,AkKi00933,AkKi00933224,"2022-11-20 09:56:00",4,91,1
45338,AkRu05702,AkRu05702224,"2022-11-20 10:43:00",7,97,8
45339,KiZu31399,KiZu31399224,"2022-11-20 11:40:00",6,17,16
45340,KiZu31023,KiZu31023224,"2022-11-20 11:46:00",6,45,14
45341,AkRu03347,AkRu03347224,"2022-11-20 12:59:00",3,92,30
45342,AmAs10454,AmAs10454224,"2022-11-20 13:45:00",6,32,10
45343,KiRu26540,KiRu26540224,"2022-11-20 13:56:00",6,86,2
45344,AkRu08077,AkRu08077224,"2022-11-20 14:17:00",4,38,24
45345,AmRu15494,AmRu15494224,"2022-11-20 14:49:00",3,61,2
45346,KiRu28637,KiRu28637224,"2022-11-20 15:15:00",5,52,32
45347,SoRu35788,SoRu35788224,"2022-11-20 15:31:00",6,60,34
45348,KiRu27251,KiRu27251224,"2022-11-20 17:00:00",7,94,30
45349,KiRu25950,KiRu25950224,"2022-11-20 17:28:00",3,40,10
45350,KiRu29418,KiRu29418224,"2022-11-20 18:01:00",7,80,32
45351,AmRu15779,AmRu15779224,"2022-11-21 06:50:00",6,71,34
45352,AkRu03347,AkRu03347224,"2022-11-21 07:07:00",4,98,30
45353,KiRu29418,KiRu29418224,"2022-11-21 07:27:00",8,329,32
45354,SoRu38245,SoRu38245224,"2022-11-21 07:28:00",5,101,26
45355,AkRu04497,AkRu04497224,"2022-11-21 08:07:00",6,145,42
45356,HaRu20126,HaRu20126224,"2022-11-21 08:24:00",8,386,16
45357,AkRu04072,AkRu04072224,"2022-11-21 08:26:00",6,332,1
45358,SoRu35788,SoRu35788224,"2022-11-21 08:59:00",7,288,34
45359,AkHa00313,AkHa00313224,"2022-11-21 09:02:00",1,0,1
45360,AmRu15494,AmRu15494224,"2022-11-21 09:20:00",4,119,2
45361,SoRu38374,SoRu38374224,"2022-11-21 09:20:00",1,0,8
45362,KiRu25766,KiRu25766224,"2022-11-21 09:25:00",1,0,32
45363,SoMa34018,SoMa34018224,"2022-11-21 09:26:00",1,0,48
45364,AkRu05702,AkRu05702224,"2022-11-21 09:32:00",8,328,8
45365,AmAb08950,AmAb08950224,"2022-11-21 09:36:00",1,0,3
45366,SoRu35347,SoRu35347224,"2022-11-21 09:37:00",1,0,2
45367,HaRu17673,HaRu17673224,"2022-11-21 09:56:00",1,0,14
45368,SoRu35798,SoRu35798224,"2022-11-21 09:59:00",1,18,10
45369,SoRu39180,SoRu39180224,"2022-11-21 10:00:00",1,0,5
45370,SoBa31875,SoBa31875224,"2022-11-21 10:01:00",1,0,8
45371,AkRu08077,AkRu08077224,"2022-11-21 10:02:00",5,86,24
45372,KiMr24486,KiMr24486224,"2022-11-21 10:05:00",1,0,2
45373,AmAb09173,AmAb09173224,"2022-11-21 10:23:00",1,46,5
45374,KiRu26540,KiRu26540224,"2022-11-21 10:26:00",7,304,2
45375,KiMr24915,KiMr24915224,"2022-11-21 10:35:00",1,0,7
45376,KiRu27251,KiRu27251224,"2022-11-21 10:35:00",8,179,30
45377,SoRu37873,SoRu37873224,"2022-11-21 10:42:00",1,0,28
45378,KiRu25855,KiRu25855224,"2022-11-21 11:09:00",1,0,10
45379,AkRu04925,AkRu04925224,"2022-11-21 11:11:00",1,0,28
45380,AmDa12043,AmDa12043224,"2022-11-21 11:13:00",1,0,2
45381,AkRu08584,AkRu08584224,"2022-11-21 11:17:00",7,227,48
45382,HaRu19303,HaRu19303224,"2022-11-21 11:21:00",1,49,34
45383,KiRu28637,KiRu28637224,"2022-11-21 11:23:00",6,102,32
45384,AkLu01930,AkLu01930224,"2022-11-21 11:26:00",1,0,8
45385,KiRu30653,KiRu30653224,"2022-11-21 11:45:00",1,25,34
45386,SoRu39080,SoRu39080224,"2022-11-21 11:52:00",8,111,36
45387,SoRu37357,SoRu37357224,"2022-11-21 12:10:00",1,0,18
45388,AmRu13849,AmRu13849224,"2022-11-21 12:20:00",1,0,30
45389,AkLu02181,AkLu02181224,"2022-11-21 12:24:00",1,0,42
45390,SoKo33423,SoKo33423224,"2022-11-21 12:30:00",1,0,40
45391,KiAm22242,KiAm22242224,"2022-11-21 12:31:00",1,0,42
45392,KiRu28051,KiRu28051224,"2022-11-21 12:31:00",6,209,0
45393,KiRu26548,KiRu26548224,"2022-11-21 12:36:00",1,0,6
45394,AkRu06798,AkRu06798224,"2022-11-21 12:38:00",1,28,46
45395,HaRu17341,HaRu17341224,"2022-11-21 12:40:00",1,0,5
