source_id,date,description,pollutant_ppm,biological,results
AkRu07416224,"2023-05-05 09:38:00","Inorganic contaminants: Barium, Selenium, Lead",3.80623,0,"Contaminated: Chemical"
AkHa00592224,"2023-05-05 09:38:00",Clean,0.0897461,0.0000976623,Clean
HaZa21821224,"2023-05-05 09:41:00","Inorganic contaminants: Chromium, Silver, Barium, Cadmium",8.26937,0,"Contaminated: Chemical"
KiRu28676224,"2023-05-05 09:54:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu30300224,"2023-05-05 10:41:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
HaRu18373224,"2023-05-05 10:58:00",Clean,0.0593745,0.0000265837,Clean
SoRu34873224,"2023-05-05 11:45:00",Clean,0.037016,0.0000399316,Clean
AkRu02819224,"2023-05-05 11:59:00",Clean,0.0397862,0.0000199069,Clean
KiHa22689224,"2023-05-05 12:15:00",Clean,0.0296926,0.0000797398,Clean
HaRu20462224,"2023-05-05 12:18:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu35305224,"2023-05-05 12:23:00",Clean,0.038389,0.000038978,Clean
AmDa11854224,"2023-05-05 12:29:00",Clean,0.0610664,0.0000556709,Clean
SoRu36135224,"2023-05-05 12:34:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu06319224,"2023-05-05 12:41:00",Clean,0.0135787,0.0000614205,Clean
KiRu26175224,"2023-05-05 13:01:00","Inorganic contaminants: Barium, Mercury",3.04263,0,"Contaminated: Chemical"
HaSe21331224,"2023-05-05 13:35:00",Clean,0.0547602,0.0000400896,Clean
AkLu02568224,"2023-05-05 13:39:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu05574224,"2023-05-05 13:47:00","Inorganic contaminants: Lead, Mercury, Lead",8.49705,0,"Contaminated: Chemical"
HaAm16174224,"2023-05-05 14:03:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
KiRu28050224,"2023-05-05 14:25:00",Clean,0.0614362,0.0000161866,Clean
KiRu27275224,"2023-05-05 16:16:00","Inorganic contaminants: Arsenic, Mercury, Silver, Cadmium",7.68861,0,"Contaminated: Chemical"
AkRu03672224,"2023-05-05 16:24:00",Clean,0.0187195,0.0000606641,Clean
KiRu28383224,"2023-05-05 16:45:00",Clean,0.0201049,0.0000547608,Clean
HaDe16585224,"2023-05-06 09:04:00","Bacteria: E. coli",0,0.18051,"Contaminated: Biological"
AkRu03413224,"2023-05-06 09:13:00",Clean,0.0209498,0.0000918117,Clean
KiRu26688224,"2023-05-06 09:35:00","Inorganic contaminants: Copper, Copper, Silver, Silver",4.6706,0,"Contaminated: Chemical"
KiIs23853224,"2023-05-06 09:45:00","Inorganic contaminants: Chromium",3.95894,0,"Contaminated: Chemical"
HaAm16165224,"2023-05-06 10:07:00","Inorganic contaminants: Copper",6.67508,0,"Contaminated: Chemical"
KiMr24740224,"2023-05-06 10:21:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiAm22340224,"2023-05-06 10:46:00","Inorganic contaminants: Selenium, Chromium, Chromium, Lead",7.60193,0,"Contaminated: Chemical"
SoRu34982224,"2023-05-06 10:50:00","Bacteria: E. coli",0,48.5511,"Contaminated: Biological"
AkRu07481224,"2023-05-06 11:30:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiHa23044224,"2023-05-06 11:53:00","Inorganic contaminants: Lead, Chromium, Zinc, Chromium",5.52464,0,"Contaminated: Chemical"
KiRu26539224,"2023-05-06 11:55:00","Inorganic contaminants: Barium, Chromium",5.49827,0,"Contaminated: Chemical"
KiRu27186224,"2023-05-06 12:13:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiMr24594224,"2023-05-06 12:30:00","Inorganic contaminants: Cadmium",4.28089,0,"Contaminated: Chemical"
KiMr24955224,"2023-05-06 12:43:00",Clean,0.0405516,0.0000947761,Clean
SoRu38899224,"2023-05-06 12:54:00","Inorganic contaminants: Mercury, Arsenic, Copper, Zinc",9.11181,0,"Contaminated: Chemical"
KiMr25182224,"2023-05-06 13:12:00","Bacteria: E. coli",0,42.214,"Contaminated: Biological"
AkRu05254224,"2023-05-06 13:20:00",Clean,0.0735084,0.0000984452,Clean
SoMa33680224,"2023-05-06 13:35:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiRu29866224,"2023-05-06 13:40:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkRu05542224,"2023-05-06 13:47:00","Inorganic contaminants: Chromium, Silver, Zinc, Lead",7.68453,0,"Contaminated: Chemical"
SoRu36560224,"2023-05-06 14:05:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
SoBa31556224,"2023-05-06 14:18:00",Clean,0.0572351,0.00000789806,Clean
AkRu05329224,"2023-05-06 14:26:00",Clean,0.0121325,0.0000441545,Clean
AkLu02518224,"2023-05-06 14:31:00","Inorganic contaminants: Copper",3.28335,0,"Contaminated: Chemical"
SoMa34631224,"2023-05-06 14:41:00","Inorganic contaminants: Zinc, Lead, Selenium",1.56598,0,"Contaminated: Chemical"
KiRu28360224,"2023-05-06 14:56:00","Inorganic contaminants: Lead, Arsenic",4.52079,0,"Contaminated: Chemical"
KiRu30270224,"2023-05-06 15:30:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AmRu14222224,"2023-05-06 15:45:00","Inorganic contaminants: Silver, Zinc, Zinc, Chromium",2.32897,0,"Contaminated: Chemical"
HaRu17750224,"2023-05-06 16:27:00","Inorganic contaminants: Cadmium, Zinc",2.75891,0,"Contaminated: Chemical"
HaRu19470224,"2023-05-06 16:28:00","Bacteria: E. coli",0,15.4167,"Contaminated: Biological"
KiRu29805224,"2023-05-06 16:31:00",Clean,0.0837168,0.0000970785,Clean
HaRu17508224,"2023-05-06 16:40:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkHa00660224,"2023-05-06 16:42:00",Clean,0.0251622,0.000052929,Clean
HaZa21895224,"2023-05-07 09:23:00","Bacteria: E. coli",0,0.441621,"Contaminated: Biological"
HaRu17273224,"2023-05-07 09:42:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkRu07587224,"2023-05-07 10:06:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaSe20990224,"2023-05-07 10:14:00",Clean,0.0650652,0.0000734093,Clean
KiRu27362224,"2023-05-07 10:22:00",Clean,0.0123792,0.0000082594,Clean
AkRu06474224,"2023-05-07 10:30:00",Clean,0.0385986,0.0000210692,Clean
AkRu06223224,"2023-05-07 10:40:00","Inorganic contaminants: Silver",7.34816,0,"Contaminated: Chemical"
KiHa22938224,"2023-05-07 11:21:00","Inorganic contaminants: Lead, Arsenic, Copper",9.79257,0,"Contaminated: Chemical"
AmPw12511224,"2023-05-07 11:42:00",Clean,0.0423763,0.000080568,Clean
AkRu04104224,"2023-05-07 11:49:00","Inorganic contaminants: Silver, Arsenic",8.23145,0,"Contaminated: Chemical"
AmRu15278224,"2023-05-07 11:56:00","Inorganic contaminants: Selenium, Arsenic, Barium",2.48327,0,"Contaminated: Chemical"
AkHa00125224,"2023-05-07 12:08:00",Clean,0.0514359,0.0000396324,Clean
SoRu36282224,"2023-05-07 12:32:00","Inorganic contaminants: Silver",9.01613,0,"Contaminated: Chemical"
AkRu08453224,"2023-05-07 12:49:00",Clean,0.0760767,0.0000564579,Clean
HaRu18693224,"2023-05-07 12:55:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiIs24095224,"2023-05-07 13:10:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu35156224,"2023-05-07 13:29:00","Inorganic contaminants: Copper",5.63568,0,"Contaminated: Chemical"
KiRu26381224,"2023-05-07 13:34:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkLu02433224,"2023-05-07 15:07:00",Clean,0.0368892,0.0000633924,Clean
SoBa31730224,"2023-05-07 15:18:00","Inorganic contaminants: Chromium, Selenium, Arsenic",6.771,0,"Contaminated: Chemical"
HaRu20749224,"2023-05-07 15:19:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkLu02373224,"2023-05-07 15:41:00","Inorganic contaminants: Lead",3.64994,0,"Contaminated: Chemical"
KiHa23323224,"2023-05-07 15:46:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkLu01858224,"2023-05-07 15:48:00",Clean,0.024547,0.0000475882,Clean
AmRu13803224,"2023-05-07 15:52:00",Clean,0.0702631,0.0000477637,Clean
KiRu30097224,"2023-05-07 16:04:00","Inorganic contaminants: Arsenic, Lead, Mercury",9.09798,0,"Contaminated: Chemical"
HaDe16504224,"2023-05-07 16:08:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
SoRu39469224,"2023-05-07 16:09:00","Bacteria: E. coli",0,5.95792,"Contaminated: Biological"
SoRu36529224,"2023-05-07 16:09:00","Inorganic contaminants: Zinc, Zinc, Silver",5.1005,0,"Contaminated: Chemical"
AmRu14091224,"2023-05-07 16:11:00",Clean,0.0440983,0.0000960542,Clean
SoRu37019224,"2023-05-07 16:38:00",Clean,0.0658524,0.0000369795,Clean
SoMa33792224,"2023-05-07 16:43:00","Inorganic contaminants: Mercury",7.37774,0,"Contaminated: Chemical"
SoMa34298224,"2023-05-07 16:44:00",Clean,0.060159,0.0000967353,Clean
KiAm22216224,"2023-05-07 16:44:00","Inorganic contaminants: Selenium, Lead",9.84564,0,"Contaminated: Chemical"
SoRu38243224,"2023-05-07 16:49:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu36441224,"2023-05-08 09:39:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AmRu13550224,"2023-05-08 09:52:00","Inorganic contaminants: Barium, Lead, Zinc",3.90331,0,"Contaminated: Chemical"
HaAm16004224,"2023-05-08 10:46:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu05357224,"2023-05-08 10:56:00",Clean,0.0171287,0.0000727377,Clean
KiRu30279224,"2023-05-08 11:14:00",Clean,0.0273339,0.0000734827,Clean
AkRu02889224,"2023-05-08 11:26:00",Clean,0.0178386,0.0000492005,Clean
HaRu18571224,"2023-05-08 11:33:00","Inorganic contaminants: Silver, Lead, Copper",9.53725,0,"Contaminated: Chemical"
SoRu37991224,"2023-05-08 11:34:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkRu08848224,"2023-05-08 11:40:00",Clean,0.0234403,0.0000255543,Clean
SoRu39172224,"2023-05-08 11:41:00","Bacteria: E. coli",0,28.4647,"Contaminated: Biological"
KiRu25286224,"2023-05-08 12:19:00","Inorganic contaminants: Chromium, Barium, Barium",7.91371,0,"Contaminated: Chemical"
KiAm22164224,"2023-05-08 12:50:00","Bacteria: E. coli",0,24.4498,"Contaminated: Biological"
KiIs23895224,"2023-05-08 12:54:00","Inorganic contaminants: Lead, Barium",9.12039,0,"Contaminated: Chemical"
SoRu34976224,"2023-05-08 12:57:00","Inorganic contaminants: Mercury, Cadmium, Chromium, Zinc",8.07645,0,"Contaminated: Chemical"
SoRu35200224,"2023-05-08 13:01:00","Bacteria: E. coli",0,36.855,"Contaminated: Biological"
AmAm09411224,"2023-05-08 13:07:00",Clean,0.0329399,0.00008017,Clean
AmRu14690224,"2023-05-08 13:18:00","Inorganic contaminants: Chromium, Copper, Barium",6.25556,0,"Contaminated: Chemical"
AkRu06128224,"2023-05-08 13:21:00","Inorganic contaminants: Zinc, Mercury, Silver, Lead",5.34048,0,"Contaminated: Chemical"
AkRu05499224,"2023-05-08 13:46:00","Inorganic contaminants: Mercury, Zinc, Barium, Lead",2.8419,0,"Contaminated: Chemical"
KiMr25175224,"2023-05-08 13:49:00",Clean,0.0255744,0.0000241873,Clean
AkRu03628224,"2023-05-08 13:58:00","Inorganic contaminants: Zinc",5.75717,0,"Contaminated: Chemical"
AkRu08064224,"2023-05-08 14:04:00","Inorganic contaminants: Selenium, Cadmium",1.09794,0,"Contaminated: Chemical"
KiAm22049224,"2023-05-08 14:05:00","Bacteria: E. coli",0,10.9257,"Contaminated: Biological"
KiMr24516224,"2023-05-08 14:08:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoRu39365224,"2023-05-08 14:44:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkHa00773224,"2023-05-08 15:13:00","Bacteria: E. coli",0,44.0632,"Contaminated: Biological"
HaRu17882224,"2023-05-08 15:46:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
HaRu17734224,"2023-05-08 15:48:00","Inorganic contaminants: Barium, Selenium, Arsenic",5.02135,0,"Contaminated: Chemical"
HaYa21455224,"2023-05-08 16:09:00","Inorganic contaminants: Copper, Chromium",3.5903,0,"Contaminated: Chemical"
KiMr25158224,"2023-05-08 16:44:00",Clean,0.0365888,0.0000804262,Clean
KiRu27028224,"2023-05-11 09:08:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiRu30642224,"2023-05-11 09:09:00","Inorganic contaminants: Lead, Chromium, Barium",8.83063,0,"Contaminated: Chemical"
KiRu30105224,"2023-05-11 09:29:00","Inorganic contaminants: Barium, Mercury",2.69051,0,"Contaminated: Chemical"
KiHa22750224,"2023-05-11 09:33:00",Clean,0.086814,0.0000295692,Clean
SoRu38781224,"2023-05-11 09:38:00","Bacteria: E. coli",0,37.5392,"Contaminated: Biological"
AkRu06305224,"2023-05-11 09:38:00","Inorganic contaminants: Barium, Mercury",8.52465,0,"Contaminated: Chemical"
HaYa21612224,"2023-05-11 09:43:00","Inorganic contaminants: Lead",3.60175,0,"Contaminated: Chemical"
HaRu17753224,"2023-05-11 09:49:00","Inorganic contaminants: Zinc, Selenium, Barium, Copper",5.86305,0,"Contaminated: Chemical"
HaDj16776224,"2023-05-11 10:07:00","Inorganic contaminants: Zinc",5.35165,0,"Contaminated: Chemical"
AkRu06428224,"2023-05-11 10:17:00","Inorganic contaminants: Zinc",6.51862,0,"Contaminated: Chemical"
AkRu08617224,"2023-05-11 10:50:00",Clean,0.0728156,0.00000656731,Clean
KiHa23448224,"2023-05-11 11:00:00",Clean,0.0114248,0.000044129,Clean
SoBa31693224,"2023-05-11 11:32:00","Inorganic contaminants: Chromium, Arsenic, Lead",2.07321,0,"Contaminated: Chemical"
SoIl32503224,"2023-05-11 11:37:00",Clean,0.0733275,0.000000943227,Clean
KiRu26371224,"2023-05-11 11:45:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiMr24418224,"2023-05-11 12:01:00","Inorganic contaminants: Mercury, Lead, Copper",8.66721,0,"Contaminated: Chemical"
KiRu30292224,"2023-05-11 12:40:00","Inorganic contaminants: Copper, Arsenic, Lead",9.97704,0,"Contaminated: Chemical"
AkLu02626224,"2023-05-11 12:41:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AmRu13569224,"2023-05-11 12:42:00","Inorganic contaminants: Cadmium, Lead, Selenium",4.21333,0,"Contaminated: Chemical"
HaYa21461224,"2023-05-11 12:51:00","Inorganic contaminants: Zinc, Arsenic, Lead, Chromium",7.85811,0,"Contaminated: Chemical"
KiRu26679224,"2023-05-11 12:55:00","Bacteria: E. coli",0,5.50607,"Contaminated: Biological"
SoIl32638224,"2023-05-11 13:13:00","Inorganic contaminants: Arsenic, Copper, Silver",9.62337,0,"Contaminated: Chemical"
KiRu25952224,"2023-05-11 13:43:00","Inorganic contaminants: Copper, Barium, Cadmium, Silver",1.77348,0,"Contaminated: Chemical"
AkRu04781224,"2023-05-11 13:54:00","Inorganic contaminants: Mercury",4.54629,0,"Contaminated: Chemical"
HaRu18713224,"2023-05-11 13:56:00",Clean,0.0197869,0.000072329,Clean
KiAm22131224,"2023-05-11 14:49:00","Inorganic contaminants: Mercury, Zinc, Arsenic",8.81296,0,"Contaminated: Chemical"
HaZa21622224,"2023-05-11 15:00:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoMa33639224,"2023-05-11 15:29:00","Inorganic contaminants: Zinc, Mercury, Selenium, Mercury",1.43018,0,"Contaminated: Chemical"
KiRu27552224,"2023-05-11 15:33:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiMr24262224,"2023-05-11 15:37:00","Inorganic contaminants: Zinc, Mercury, Lead, Mercury",6.48546,0,"Contaminated: Chemical"
AkKi01098224,"2023-05-11 16:10:00","Inorganic contaminants: Cadmium, Copper, Lead, Zinc",2.2677,0,"Contaminated: Chemical"
KiIs24207224,"2023-05-11 16:50:00","Bacteria: E. coli",0,14.9129,"Contaminated: Biological"
AkRu05947224,"2023-05-12 09:19:00","Inorganic contaminants: Mercury, Zinc",3.78014,0,"Contaminated: Chemical"
AkLu01586224,"2023-05-12 09:23:00",Clean,0.0188542,0.0000588156,Clean
KiHa23268224,"2023-05-12 09:24:00",Clean,0.0926179,0.0000770906,Clean
HaRu20002224,"2023-05-12 09:51:00",Clean,0.0284466,0.00000900649,Clean
AkRu04900224,"2023-05-12 10:03:00","Inorganic contaminants: Barium, Silver, Chromium, Barium",4.8702,0,"Contaminated: Chemical"
AmRu13554224,"2023-05-12 11:05:00",Clean,0.0679397,0.0000137606,Clean
KiRu30106224,"2023-05-12 11:42:00","Inorganic contaminants: Zinc, Barium, Barium",1.47611,0,"Contaminated: Chemical"
AkRu05838224,"2023-05-12 11:52:00",Clean,0.0915438,0.0000417833,Clean
HaRu18778224,"2023-05-12 11:54:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AmRu12832224,"2023-05-12 12:11:00","Inorganic contaminants: Barium, Silver",9.96653,0,"Contaminated: Chemical"
KiRu27366224,"2023-05-12 12:13:00","Inorganic contaminants: Selenium, Selenium, Silver, Barium",1.00871,0,"Contaminated: Chemical"
KiRu28046224,"2023-05-12 12:21:00","Bacteria: E. coli",0,8.04635,"Contaminated: Biological"
KiRu29362224,"2023-05-12 12:26:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkRu07446224,"2023-05-12 12:49:00","Inorganic contaminants: Arsenic, Barium, Barium, Cadmium",1.13195,0,"Contaminated: Chemical"
AkRu07132224,"2023-05-12 12:52:00","Inorganic contaminants: Copper, Arsenic, Selenium, Silver",5.84111,0,"Contaminated: Chemical"
KiRu27293224,"2023-05-12 13:12:00","Inorganic contaminants: Silver, Arsenic, Cadmium, Arsenic",2.93569,0,"Contaminated: Chemical"
KiRu26782224,"2023-05-12 13:28:00","Inorganic contaminants: Selenium",2.9828,0,"Contaminated: Chemical"
SoBa31441224,"2023-05-12 13:28:00","Inorganic contaminants: Zinc, Zinc, Mercury, Zinc",3.36629,0,"Contaminated: Chemical"
KiIs23852224,"2023-05-12 13:37:00",Clean,0.020895,0.0000676349,Clean
KiAm21960224,"2023-05-12 13:42:00","Inorganic contaminants: Copper, Copper, Chromium, Zinc",8.38706,0,"Contaminated: Chemical"
AkRu05803224,"2023-05-12 14:09:00","Inorganic contaminants: Copper, Barium, Zinc, Chromium",9.79425,0,"Contaminated: Chemical"
AkRu06062224,"2023-05-12 14:40:00","Bacteria: E. coli",0,45.493,"Contaminated: Biological"
AkRu06747224,"2023-05-12 15:24:00","Inorganic contaminants: Zinc, Selenium, Cadmium",5.77249,0,"Contaminated: Chemical"
AmPw12553224,"2023-05-12 15:32:00","Inorganic contaminants: Arsenic, Copper, Selenium, Cadmium",9.0672,0,"Contaminated: Chemical"
AmDa11990224,"2023-05-12 15:51:00","Inorganic contaminants: Copper, Barium, Chromium",9.20766,0,"Contaminated: Chemical"
HaRu17030224,"2023-05-12 16:04:00","Inorganic contaminants: Zinc, Zinc, Arsenic",8.8132,0,"Contaminated: Chemical"
KiRu30334224,"2023-05-12 16:15:00",Clean,0.0932891,0.0000128245,Clean
SoRu37572224,"2023-05-12 16:18:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
SoRu37752224,"2023-05-12 16:30:00","Inorganic contaminants: Chromium",8.59823,0,"Contaminated: Chemical"
KiRu27959224,"2023-05-12 16:31:00","Inorganic contaminants: Cadmium, Arsenic, Barium, Barium",5.00698,0,"Contaminated: Chemical"
AkRu07582224,"2023-05-12 16:39:00","Inorganic contaminants: Barium",7.70459,0,"Contaminated: Chemical"
AkHa00157224,"2023-05-12 16:48:00","Inorganic contaminants: Mercury, Selenium",8.37502,0,"Contaminated: Chemical"
KiRu29818224,"2023-05-13 09:00:00",Clean,0.0291699,0.0000612177,Clean
KiRu25799224,"2023-05-13 09:18:00","Inorganic contaminants: Chromium, Selenium",3.15783,0,"Contaminated: Chemical"
KiRu29886224,"2023-05-13 09:19:00","Inorganic contaminants: Mercury, Mercury, Silver, Zinc",3.74341,0,"Contaminated: Chemical"
SoRu38352224,"2023-05-13 09:31:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaRu17918224,"2023-05-13 09:43:00",Clean,0.0520785,0.0000676152,Clean
HaRu20824224,"2023-05-13 09:45:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkLu01728224,"2023-05-13 09:48:00","Inorganic contaminants: Zinc, Zinc, Lead",1.11837,0,"Contaminated: Chemical"
AkRu05224224,"2023-05-13 10:06:00","Inorganic contaminants: Arsenic",6.95541,0,"Contaminated: Chemical"
AkLu02635224,"2023-05-13 10:09:00",Clean,0.035445,0.000054423,Clean
KiRu26512224,"2023-05-13 10:22:00","Inorganic contaminants: Copper, Cadmium",9.09386,0,"Contaminated: Chemical"
SoRu35965224,"2023-05-13 10:32:00","Bacteria: E. coli",0,3.32599,"Contaminated: Biological"
AkRu06558224,"2023-05-13 10:35:00","Inorganic contaminants: Silver, Chromium",1.36925,0,"Contaminated: Chemical"
KiRu29777224,"2023-05-13 11:11:00","Inorganic contaminants: Barium",3.15563,0,"Contaminated: Chemical"
HaRu17350224,"2023-05-13 11:36:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu08852224,"2023-05-13 11:38:00","Inorganic contaminants: Zinc, Arsenic, Zinc",7.70158,0,"Contaminated: Chemical"
KiRu26254224,"2023-05-13 11:41:00","Inorganic contaminants: Silver",3.8795,0,"Contaminated: Chemical"
HaRu20731224,"2023-05-13 11:54:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkRu08642224,"2023-05-13 11:58:00","Inorganic contaminants: Cadmium, Copper, Cadmium, Mercury",3.82915,0,"Contaminated: Chemical"
AkRu08612224,"2023-05-13 12:05:00",Clean,0.0980942,0.0000692691,Clean
KiRu27950224,"2023-05-13 12:13:00","Inorganic contaminants: Zinc",9.6152,0,"Contaminated: Chemical"
AkHa00566224,"2023-05-13 12:36:00","Inorganic contaminants: Chromium",8.01804,0,"Contaminated: Chemical"
HaRu19854224,"2023-05-13 12:41:00","Inorganic contaminants: Copper",2.50812,0,"Contaminated: Chemical"
AmAs10239224,"2023-05-13 12:55:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AmRu15819224,"2023-05-13 13:07:00","Inorganic contaminants: Chromium, Chromium, Cadmium",5.24215,0,"Contaminated: Chemical"
KiRu28185224,"2023-05-13 13:07:00",Clean,0.0248563,0.0000830767,Clean
KiRu28341224,"2023-05-13 13:14:00","Inorganic contaminants: Cadmium, Copper, Silver, Lead",3.25915,0,"Contaminated: Chemical"
AkRu03021224,"2023-05-13 13:21:00",Clean,0.089096,0.00000757601,Clean
HaSe20982224,"2023-05-13 13:44:00",Clean,0.0917221,0.0000886501,Clean
SoRu35521224,"2023-05-13 13:58:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoRu35406224,"2023-05-13 14:10:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkLu02494224,"2023-05-13 15:12:00",Clean,0.0427366,0.0000205223,Clean
AkRu07602224,"2023-05-13 15:15:00",Clean,0.0308612,0.0000366613,Clean
SoMa33688224,"2023-05-13 15:39:00",Clean,0.0516718,0.0000217395,Clean
HaRu17067224,"2023-05-13 16:01:00","Inorganic contaminants: Lead",4.28986,0,"Contaminated: Chemical"
AkLu02309224,"2023-05-13 16:49:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
SoCh32202224,"2023-05-14 09:07:00",Clean,0.0463438,0.0000987138,Clean
KiRu30175224,"2023-05-14 09:11:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
HaRu17010224,"2023-05-14 09:48:00","Bacteria: E. coli",0,30.1509,"Contaminated: Biological"
SoCh32006224,"2023-05-14 09:51:00","Inorganic contaminants: Mercury, Copper",5.70521,0,"Contaminated: Chemical"
AkKi01429224,"2023-05-14 09:54:00","Inorganic contaminants: Barium, Zinc, Arsenic, Silver",2.33043,0,"Contaminated: Chemical"
AmAm09718224,"2023-05-14 10:27:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiRu28735224,"2023-05-14 10:30:00",Clean,0.0839398,0.0000283506,Clean
SoRu35119224,"2023-05-14 10:38:00","Inorganic contaminants: Lead, Chromium",8.44106,0,"Contaminated: Chemical"
SoBa31754224,"2023-05-14 10:52:00","Inorganic contaminants: Lead, Cadmium, Copper, Lead",2.04591,0,"Contaminated: Chemical"
KiRu30079224,"2023-05-14 11:05:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu38034224,"2023-05-14 11:16:00",Clean,0.0149944,0.0000456115,Clean
SoRu38909224,"2023-05-14 12:07:00","Inorganic contaminants: Cadmium, Arsenic",9.54207,0,"Contaminated: Chemical"
SoRu34821224,"2023-05-14 13:08:00",Clean,0.0540871,0.0000430055,Clean
AkRu04190224,"2023-05-14 13:31:00",Clean,0.0601507,0.0000781931,Clean
HaAm15899224,"2023-05-14 13:34:00","Bacteria: E. coli",0,40.7767,"Contaminated: Biological"
KiRu26037224,"2023-05-14 13:56:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu28851224,"2023-05-14 14:09:00","Inorganic contaminants: Silver, Chromium, Mercury",5.41343,0,"Contaminated: Chemical"
KiRu27658224,"2023-05-14 14:38:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AmRu15151224,"2023-05-14 14:48:00","Inorganic contaminants: Mercury, Selenium, Silver, Silver",1.59249,0,"Contaminated: Chemical"
AkRu03657224,"2023-05-14 14:49:00","Inorganic contaminants: Cadmium, Mercury",7.82422,0,"Contaminated: Chemical"
KiAm22477224,"2023-05-14 15:02:00","Clean Bacteria: E. coli",0.0568172,25.6586,Clean
KiRu26846224,"2023-05-14 15:33:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkLu01594224,"2023-05-14 15:43:00",Clean,0.0499885,0.0000751657,Clean
HaRu18385224,"2023-05-14 16:08:00","Inorganic contaminants: Barium, Lead, Cadmium",5.05394,0,"Contaminated: Chemical"
KiMr24938224,"2023-05-14 16:21:00",Clean,0.0951193,0.0000899817,Clean
AmAb09063224,"2023-05-14 16:26:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AmRu15347224,"2023-05-14 16:28:00","Inorganic contaminants: Barium, Selenium",7.76615,0,"Contaminated: Chemical"
AmDa11462224,"2023-05-14 16:42:00",Clean,0.0275241,0.0000244113,Clean
AkLu01791224,"2023-05-14 16:44:00",Clean,0.0686896,0.0000521113,Clean
KiRu29377224,"2023-05-14 16:58:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu03892224,"2023-05-15 09:28:00",Clean,0.0742006,0.0000873225,Clean
SoRu36171224,"2023-05-15 09:31:00","Bacteria: E. coli",0,13.4309,"Contaminated: Biological"
AmAs10930224,"2023-05-15 09:33:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
